"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","448","SWAPI contains exactly 6 films","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Films – List","films.spec.ts","",""
"","354","starships page size is at most 10","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Starships – List","starships.spec.ts","",""
"","196","vehicles page size is at most 10","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","331","starships pagination returns different results per page","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – List","starships.spec.ts","",""
"","133","film has planets","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Films – Detail","films.spec.ts","",""
"","748","empty search term returns all results","","Tue Mar 31 19:54:09 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","152","get starship by ID returns Death Star","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","129","search species by name returns matching results","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – List","species.spec.ts","",""
"","220","get person 4 returns Darth Vader","","Tue Mar 31 19:54:09 UTC 2026","passed","Tue Mar 31 19:54:09 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","209","film has correct release date","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Films – Detail","films.spec.ts","",""
"","149","get vehicle 4 returns Sand Crawler","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","127","non-existent species returns 404","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Species – Detail","species.spec.ts","",""
"","266","film characters resolve to valid people","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","129","non-existent films ID 9999 returns 404","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","128","search vehicles by name returns matching results","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","238","get film 4 returns 'The Phantom Menace' (Episode 1)","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","133","get planet 2 returns Alderaan","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","155","get planet 5 returns Dagobah","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","165","starship response passes Zod schema validation","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","123","non-existent person returns 404","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","People – Detail","people.spec.ts","",""
"","124","vehicle response passes Zod schema validation","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","295","get film 1 returns 'A New Hope' (Episode 4)","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","141","search films by title returns matching results","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Films – List","films.spec.ts","",""
"","121","non-existent planet returns 404","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Planets – Detail","planets.spec.ts","",""
"","152","starship appears in at least one film","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","126","planet has residents","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Planets – Detail","planets.spec.ts","",""
"","131","non-existent endpoint returns 404","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","129","get starship 10 returns Millennium Falcon","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","142","person 4 responds within SLA","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","205","get species 1 returns Human","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","185","get film 6 returns 'Revenge of the Sith' (Episode 3)","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","181","get starship 2 returns CR90 corvette","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","425","vehicles pagination returns different results per page","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","167","search planets by name returns matching results","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Planets – List","planets.spec.ts","",""
"","322","get person 3 returns R2-D2","","Tue Mar 31 19:54:09 UTC 2026","passed","Tue Mar 31 19:54:09 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","196","person response passes Zod schema validation","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","People – Detail","people.spec.ts","",""
"","343","planet residents are valid people","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","129","get species 6 returns Yoda's species","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","229","get vehicle 14 returns Snowspeeder","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","273","get all vehicles returns paginated results","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","133","non-existent vehicle returns 404","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:18 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","167","non-numeric page parameter returns 404","","Tue Mar 31 19:54:09 UTC 2026","passed","Tue Mar 31 19:54:09 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","145","vehicle has correct manufacturer","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","137","non-existent planets ID 9999 returns 404","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","180","species response passes Zod schema validation","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – Detail","species.spec.ts","",""
"","129","trailing-slash-less URL redirects or works","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","257","film response passes Zod schema validation","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Films – Detail","films.spec.ts","",""
"","139","search species with nonsense term returns empty","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – List","species.spec.ts","",""
"","258","get all species returns paginated results","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Species – List","species.spec.ts","",""
"","574","invalid page parameter returns 404","","Tue Mar 31 19:54:08 UTC 2026","passed","Tue Mar 31 19:54:09 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","143","non-existent starship returns 404","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","144","get planet 1 returns Tatooine","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","199","search people by name returns matching results","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","People – List","people.spec.ts","",""
"","462","people pagination returns different results per page","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","People – List","people.spec.ts","",""
"","170","person 5 responds within SLA","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","147","non-existent people ID 9999 returns 404","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","134","person 1 responds within SLA","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","331","person homeworld URL resolves to a valid planet","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","134","get film 2 returns 'The Empire Strikes Back' (Episode 5)","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","165","get vehicle 7 returns X-34 landspeeder","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","156","get all planets returns paginated results","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Planets – List","planets.spec.ts","",""
"","156","person 3 responds within SLA","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","154","person appears in at least one film","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","People – Detail","people.spec.ts","",""
"","123","search starships with nonsense term returns empty","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – List","starships.spec.ts","",""
"","751","get person 1 returns Luke Skywalker","","Tue Mar 31 19:54:08 UTC 2026","passed","Tue Mar 31 19:54:09 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","138","film has characters","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Films – Detail","films.spec.ts","",""
"","137","get person 5 returns Leia Organa","","Tue Mar 31 19:54:09 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","130","non-existent species ID 9999 returns 404","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","487","planets pagination returns different results per page","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Planets – List","planets.spec.ts","",""
"","126","non-existent starships ID 9999 returns 404","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","134","root resource URLs are valid","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Root Endpoint","root.spec.ts","",""
"","294","species people are valid persons","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","135","get film by ID returns A New Hope","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","Films – Detail","films.spec.ts","",""
"","147","search planets with nonsense term returns empty","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Planets – List","planets.spec.ts","",""
"","284","get film 5 returns 'Attack of the Clones' (Episode 2)","","Tue Mar 31 19:54:12 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","148","get vehicle 6 returns T-16 skyhopper","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","124","vehicle appears in at least one film","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","157","search films with nonsense term returns empty","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Films – List","films.spec.ts","",""
"","127","get species 5 returns Hutt","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","318","get all starships returns paginated results","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Starships – List","starships.spec.ts","",""
"","807","species pagination returns different results per page","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – List","species.spec.ts","",""
"","141","search starships by name returns matching results","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – List","starships.spec.ts","",""
"","138","search with special characters returns empty","","Tue Mar 31 19:54:10 UTC 2026","passed","Tue Mar 31 19:54:10 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","137","root response lists all six resources","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Root Endpoint","root.spec.ts","",""
"","161","species has people","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – Detail","species.spec.ts","",""
"","126","get species by ID returns Human","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – Detail","species.spec.ts","",""
"","179","species page size is at most 10","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Species – List","species.spec.ts","",""
"","132","starship has a hyperdrive rating","","Tue Mar 31 19:54:16 UTC 2026","passed","Tue Mar 31 19:54:16 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","216","person has a valid homeworld URL","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","People – Detail","people.spec.ts","",""
"","151","get species 2 returns Droid","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","196","get vehicle 8 returns TIE/LN starfighter","","Tue Mar 31 19:54:14 UTC 2026","passed","Tue Mar 31 19:54:14 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","141","non-existent film returns 404","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:12 UTC 2026","Films – Detail","films.spec.ts","",""
"","143","get vehicle by ID returns Sand Crawler","","Tue Mar 31 19:54:17 UTC 2026","passed","Tue Mar 31 19:54:17 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","126","species has correct language","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Species – Detail","species.spec.ts","",""
"","253","get all people returns paginated results","","Tue Mar 31 19:54:11 UTC 2026","passed","Tue Mar 31 19:54:11 UTC 2026","People – List","people.spec.ts","",""
"","127","starship has correct manufacturer","","Tue Mar 31 19:54:15 UTC 2026","passed","Tue Mar 31 19:54:15 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","125","root endpoint returns HTTP 200","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Root Endpoint","root.spec.ts","",""
"","181","get species 3 returns Wookie","","Tue Mar 31 19:54:13 UTC 2026","passed","Tue Mar 31 19:54:13 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
