"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","get film 4 returns 'The Phantom Menace' (Episode 1)","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","194","get vehicle 14 returns Snowspeeder","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","231","planet has residents","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Planets – Detail","planets.spec.ts","",""
"","157","search films with nonsense term returns empty","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Films – List","films.spec.ts","",""
"","206","search planets by name returns matching results","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","Planets – List","planets.spec.ts","",""
"","152","root response lists all six resources","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Root Endpoint","root.spec.ts","",""
"","161","get planet 3 returns Yavin IV","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","168","root resource URLs are valid","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Root Endpoint","root.spec.ts","",""
"","154","search vehicles with nonsense term returns empty","","Tue Mar 31 15:28:51 UTC 2026","passed","Tue Mar 31 15:28:51 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","194","species has people","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Species – Detail","species.spec.ts","",""
"","153","get vehicle 6 returns T-16 skyhopper","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","166","starship has a hyperdrive rating","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","191","get starship 10 returns Millennium Falcon","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","639","invalid page parameter returns 404","","Tue Mar 31 15:28:41 UTC 2026","passed","Tue Mar 31 15:28:41 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","1349","SWAPI contains exactly 6 films","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Films – List","films.spec.ts","",""
"","314","get all planets returns paginated results","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Planets – List","planets.spec.ts","",""
"","156","person 5 responds within SLA","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","154","get planet 1 returns Tatooine","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","198","get planet 5 returns Dagobah","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","184","search with special characters returns empty","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","186","starship has correct manufacturer","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","235","get species by ID returns Human","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Species – Detail","species.spec.ts","",""
"","421","planet residents are valid people","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","168","get starship by ID returns Death Star","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","199","starship appears in at least one film","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","189","search species with nonsense term returns empty","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Species – List","species.spec.ts","",""
"","158","trailing-slash-less URL redirects or works","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","231","person 1 responds within SLA","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","269","get person by ID returns Luke Skywalker","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","People – Detail","people.spec.ts","",""
"","168","search films by title returns matching results","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Films – List","films.spec.ts","",""
"","223","search planets with nonsense term returns empty","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","Planets – List","planets.spec.ts","",""
"","160","search vehicles by name returns matching results","","Tue Mar 31 15:28:51 UTC 2026","passed","Tue Mar 31 15:28:51 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","184","non-existent film returns 404","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Films – Detail","films.spec.ts","",""
"","157","vehicle appears in at least one film","","Tue Mar 31 15:28:52 UTC 2026","passed","Tue Mar 31 15:28:52 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","803","vehicles pagination returns different results per page","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:51 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","158","person 4 responds within SLA","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","154","non-numeric page parameter returns 404","","Tue Mar 31 15:28:41 UTC 2026","passed","Tue Mar 31 15:28:41 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","173","get film 6 returns 'Revenge of the Sith' (Episode 3)","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","180","get person 2 returns C-3PO","","Tue Mar 31 15:28:41 UTC 2026","passed","Tue Mar 31 15:28:41 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","292","get species 3 returns Wookie","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","157","non-existent vehicle returns 404","","Tue Mar 31 15:28:52 UTC 2026","passed","Tue Mar 31 15:28:52 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","230","film has planets","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Films – Detail","films.spec.ts","",""
"","208","get film by ID returns A New Hope","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Films – Detail","films.spec.ts","",""
"","195","very large page number returns 404","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","156","get vehicle 4 returns Sand Crawler","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","157","get vehicle by ID returns Sand Crawler","","Tue Mar 31 15:28:51 UTC 2026","passed","Tue Mar 31 15:28:51 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","217","get starship 9 returns Death Star","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","672","people pagination returns different results per page","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","People – List","people.spec.ts","",""
"","159","planet response passes Zod schema validation","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Planets – Detail","planets.spec.ts","",""
"","496","species pagination returns different results per page","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Species – List","species.spec.ts","",""
"","172","non-existent planets ID 9999 returns 404","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","261","get all vehicles returns paginated results","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","158","search starships by name returns matching results","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Starships – List","starships.spec.ts","",""
"","225","non-existent starship returns 404","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Starships – Detail","starships.spec.ts","",""
"","413","get film 2 returns 'The Empire Strikes Back' (Episode 5)","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","217","vehicles page size is at most 10","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Vehicles – List","vehicles.spec.ts","",""
"","396","film response passes Zod schema validation","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Films – Detail","films.spec.ts","",""
"","368","planets page size is at most 10","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","Planets – List","planets.spec.ts","",""
"","892","get all films returns paginated results","","Tue Mar 31 15:28:41 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","Films – List","films.spec.ts","",""
"","187","non-existent people ID 9999 returns 404","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","169","get vehicle 8 returns TIE/LN starfighter","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","158","get vehicle 7 returns X-34 landspeeder","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Vehicles – Parametrized","parametrized.spec.ts","",""
"","298","search species by name returns matching results","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Species – List","species.spec.ts","",""
"","159","non-existent species returns 404","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Species – Detail","species.spec.ts","",""
"","285","person appears in at least one film","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","People – Detail","people.spec.ts","",""
"","251","person 2 responds within SLA","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","175","get planet 2 returns Alderaan","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Planets – Parametrized","parametrized.spec.ts","",""
"","176","vehicle has correct manufacturer","","Tue Mar 31 15:28:51 UTC 2026","passed","Tue Mar 31 15:28:52 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","159","person response passes Zod schema validation","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","People – Detail","people.spec.ts","",""
"","151","non-existent person returns 404","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","People – Detail","people.spec.ts","",""
"","309","get film 1 returns 'A New Hope' (Episode 4)","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","164","non-existent endpoint returns 404","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","179","person 3 responds within SLA","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","150","non-existent films ID 9999 returns 404","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","197","get starship 2 returns CR90 corvette","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","313","person homeworld URL resolves to a valid planet","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","158","species has correct language","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Species – Detail","species.spec.ts","",""
"","158","species response passes Zod schema validation","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:49 UTC 2026","Species – Detail","species.spec.ts","",""
"","354","film characters resolve to valid people","","Tue Mar 31 15:28:49 UTC 2026","passed","Tue Mar 31 15:28:50 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","303","get planet by ID returns Tatooine","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Planets – Detail","planets.spec.ts","",""
"","149","non-existent starships ID 9999 returns 404","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","308","film has correct release date","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Films – Detail","films.spec.ts","",""
"","659","get person 1 returns Luke Skywalker","","Tue Mar 31 15:28:40 UTC 2026","passed","Tue Mar 31 15:28:41 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","253","get person 4 returns Darth Vader","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","161","search people by name returns matching results","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","People – List","people.spec.ts","",""
"","180","get all starships returns paginated results","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Starships – List","starships.spec.ts","",""
"","295","get film 3 returns 'Return of the Jedi' (Episode 6)","","Tue Mar 31 15:28:45 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","Films – Parametrized","parametrized.spec.ts","",""
"","240","get starship 3 returns Star Destroyer","","Tue Mar 31 15:28:48 UTC 2026","passed","Tue Mar 31 15:28:48 UTC 2026","Starships – Parametrized","parametrized.spec.ts","",""
"","180","get person 3 returns R2-D2","","Tue Mar 31 15:28:41 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","228","vehicle response passes Zod schema validation","","Tue Mar 31 15:28:52 UTC 2026","passed","Tue Mar 31 15:28:52 UTC 2026","Vehicles – Detail","vehicles.spec.ts","",""
"","575","people page size is at most 10","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:45 UTC 2026","People – List","people.spec.ts","",""
"","173","film has characters","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","Films – Detail","films.spec.ts","",""
"","488","species people are valid persons","","Tue Mar 31 15:28:50 UTC 2026","passed","Tue Mar 31 15:28:51 UTC 2026","Cross-Resource – Chaining","parametrized.spec.ts","",""
"","151","non-existent species ID 9999 returns 404","","Tue Mar 31 15:28:43 UTC 2026","passed","Tue Mar 31 15:28:43 UTC 2026","Negative – Edge Cases","negative.spec.ts","",""
"","154","get species 6 returns Yoda's species","","Tue Mar 31 15:28:47 UTC 2026","passed","Tue Mar 31 15:28:47 UTC 2026","Species – Parametrized","parametrized.spec.ts","",""
"","448","get all people returns paginated results","","Tue Mar 31 15:28:44 UTC 2026","passed","Tue Mar 31 15:28:44 UTC 2026","People – List","people.spec.ts","",""
"","155","search people with nonsense term returns empty","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","People – List","people.spec.ts","",""
"","349","planets pagination returns different results per page","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","Planets – List","planets.spec.ts","",""
"","298","get person 5 returns Leia Organa","","Tue Mar 31 15:28:42 UTC 2026","passed","Tue Mar 31 15:28:42 UTC 2026","People – Parametrized","parametrized.spec.ts","",""
"","280","person has a valid homeworld URL","","Tue Mar 31 15:28:46 UTC 2026","passed","Tue Mar 31 15:28:46 UTC 2026","People – Detail","people.spec.ts","",""
